parameter_1,parameter_2
0.040218145,0.19832683
-0.13031574,0.10109418
-0.38400894,0.21130547
-0.23625278,0.13963608
-0.3244144,-0.05528505
-0.29937643,0.23333251
0.014255494,0.08087239
-0.3507158,0.13075842
-0.3405031,0.5369085
-0.22012404,-0.11156678
-0.26458967,0.027863517
-0.072218984,0.3663324
-0.46427923,0.18325604
-0.58925176,0.23238462
-0.3601857,0.16596743
-0.20469119,0.0038290098
-0.34241644,0.2985441
-0.60006696,0.23871745
0.12975243,0.17361215
-0.570176,0.3207217
-0.29477617,-0.21437737
-0.3284787,0.2785852
-0.113137946,0.074832395
-0.04140371,-0.13800666
-0.70372236,0.10392303
-0.120765984,0.2670107
-0.46317542,0.037657283
-0.33492708,-0.12318885
0.006905824,0.49415883
-0.6147766,-0.052365154
-0.35078895,0.28217775
-0.23791456,0.38855729
-0.20824309,-0.0064074695
-0.2322211,-0.06926936
-0.49058837,-0.17812559
-0.20057732,0.2594186
-0.25689366,0.3667204
-0.3055145,-0.109742954
-0.524578,0.32050937
-0.3034739,0.021362439
-0.3936231,-0.011595607
-0.49548787,-0.070266694
-0.12296982,-0.13746941
-0.40268862,0.12409899
-0.36983907,0.3174488
0.27965328,-0.08501989
-0.35704362,0.30758572
-0.2777791,0.14898114
-0.34537697,0.6617724
-0.36235815,0.19039056
-0.6980336,0.046058916
-0.33115026,-0.26603916
-0.3577731,0.06690292
-0.5273366,-0.15144
-0.15885766,0.1362328
-0.463212,0.3167226
-0.7140414,0.38007012
-0.12738055,0.17227319
-0.42600057,0.25083363
-0.44655812,0.19679612
-0.14235583,0.08369612
-0.47371995,0.19528854
-0.84532773,0.32589966
-0.22124973,-0.021487236
-0.38102412,-0.18801534
-0.3752314,0.41341048
-0.06287372,-0.049386606
-0.47973612,-0.27616352
-0.5218651,-0.36429474
-0.57768065,-0.06576604
-0.24298783,0.34673947
-0.47147638,0.1716214
-0.34692615,0.2791364
0.022067875,-0.41995826
-0.22809914,0.2191734
-0.17709558,0.2758831
-0.53802985,0.2689516
-0.22744974,0.019876346
-0.32428288,0.32007387
-0.42358536,0.17025703
-0.1881045,-0.22715744
-0.43324733,0.58089495
-0.12872826,0.20554155
-0.16699511,0.121052384
-0.303495,0.22498602
-0.15699726,0.2735564
0.2592955,0.18833871
-0.5700335,0.08262168
-0.44896087,0.23921025
-0.12577298,0.08374092
-0.25295603,0.18644631
-0.5050719,0.026225977
-0.39754778,0.5181031
-0.5800327,0.30580938
-0.051079392,0.40621403
-0.32471618,0.0815106
-0.5904229,0.07592633
-0.3386877,0.56022227
-0.031197578,0.38175064
-0.19165519,-0.087726966
-0.09803188,0.28766876
-0.28132838,0.08059535
-0.17273077,-0.092824444
-0.6298219,-0.04135236
-0.66286063,0.30323517
-0.25026348,-0.08952135
-0.36507437,0.16187574
-0.24794036,-0.030612007
-0.4890713,0.11545998
-0.39877447,0.12512366
-0.23277017,-0.082573995
-0.036498487,0.23798092
-0.34510353,0.14238395
-0.60512745,0.5219266
-0.15888253,0.14937896
-0.37123382,-0.26784137
-0.083056316,0.36788186
-0.33246472,0.50666153
-0.38223466,0.12885253
-0.46130624,0.14057772
-0.4693848,-0.09128502
-0.5700247,-0.0044028014
-0.16748938,-0.1971235
-0.10491258,0.35071278
-0.14892124,0.33793205
-0.31774577,0.05415906
-0.36119857,0.13112934
-0.31992495,0.28156906
-0.36549702,-0.050717488
-0.46411428,0.45976663
-0.32535914,-0.057676524
-0.6322749,0.08129574
-0.7515174,0.29503113
-0.2982423,0.018412806
-0.12521861,0.36471903
-0.18156506,0.18794084
-0.28010696,-0.23912409
-0.37702546,0.103167005
-0.39281803,0.36198318
-0.32692832,0.05596613
-0.42936337,0.53187895
-0.38978428,0.09716979
-0.6750975,-0.15563053
-0.059348077,0.0092253685
-0.21959782,-0.3280463
-0.49504304,-0.21433443
-0.5902318,0.26223183
-0.41350394,0.32403386
0.013474137,0.2818153
-0.59946537,0.06624252
0.24327752,0.109632194
-0.5306281,0.27161223
-0.08832073,0.22087583
-0.4607252,-0.019326434
-0.1462847,-0.001587987
-0.019032598,0.122255035
-0.5626146,0.08662555
-0.5667145,0.45788428
0.0032934248,0.23460564
-0.32197112,0.43215355
-0.19440883,-0.015887901
-0.0039550364,0.15405282
-0.793331,0.14422207
-0.46767887,0.04947757
0.021505356,0.43108284
-0.45750913,0.3199941
-0.3962353,-0.22486636
-0.042975157,0.20311251
-0.6901691,0.0058580786
-0.32183096,0.120461226
-0.06649169,-0.029580727
-0.56219757,-0.0091255605
0.22464481,0.0099729225
-0.27491993,-0.26437747
-0.35363546,0.19011807
-0.5140506,0.27450442
-0.43287256,-0.018529817
-0.2713927,-0.2943311
0.087084085,0.10728715
-0.4868642,0.25746733
-0.15965657,0.37129188
-0.4760154,0.3144821
-0.64050496,-0.14415413
-0.3343867,0.21459353
-0.31044373,-0.039226055
-0.39704013,-0.37711594
-0.30051753,-0.115805134
-0.17577301,-0.13778791
-0.384881,0.043271318
-0.259051,0.1002399
-0.28121197,-0.13329527
-0.2985432,0.20572075
-0.16338706,0.25374418
-0.43840867,-0.16744852
-0.07714006,-0.25358373
-0.399422,0.35194728
-0.20539504,0.063738994
-0.69422007,-0.029021531
0.17154622,0.18628493
-0.013907433,-0.10297184
-0.49004942,0.5066359
-0.39052993,0.35259372
-0.20198993,0.13190857
-0.13926858,0.013876431
-0.29188356,0.5100608
0.05362606,0.49969316
-0.25315362,0.016646184
-0.24346472,-0.040952444
-0.10587409,0.23953478
-0.27347222,0.46692762
-0.44299296,0.9459982
-0.5965117,0.24205577
-0.29264745,-0.12681213
-0.33777517,0.14242753
-0.45256096,-0.10908063
-0.44543222,0.16437832
-0.73709774,-0.012340829
-0.33654308,0.16446379
0.19558576,-0.075811416
-0.46135765,0.38667285
-0.4438688,-0.047667533
-0.14813048,0.0069583803
-0.07487731,0.36895412
-0.34156138,0.22291152
-0.035861254,-0.31026545
-0.33635652,-0.050605014
-0.6482796,-0.31511626
0.01701808,0.1504465
-0.6423619,0.17481214
-0.6559547,0.11197761
-0.6983878,0.4218002
-0.021198392,0.3602286
-0.28712326,-0.027290732
-0.5154235,0.05730889
-0.13147491,-0.12359139
0.008856565,-0.03025812
-0.4360112,0.3558352
-0.31791127,0.031207025
-0.2307455,0.42929304
0.07132372,0.071877316
-0.21071985,-0.25443122
0.056994766,0.16169472
-0.45363998,-0.18510321
-0.40253204,0.12270369
-0.11527787,0.18074363
-0.17984179,0.2964699
-0.7061336,0.16378108
-0.4308355,0.20981623
-0.201974,0.5590111
-0.5194518,-0.008123577
-0.08728987,-0.48816845
-0.38469836,0.2982175
-0.4198775,-0.06632982
-0.4540546,-0.12077363
-0.50240815,0.22009352
-0.416579,0.3592782
-0.89748526,0.15496275
-0.7117797,-0.029358804
-0.23385827,-0.040470764
-0.0044124722,-0.12797347
-0.31936714,-0.043210983
-0.14828807,-0.08506355
-0.43411177,0.095254235
-0.08881816,-0.028908327
-0.3547201,0.16404986
-0.18217085,0.13172409
-0.19804546,0.02263248
-0.39601213,0.15138093
-0.14332987,0.021437198
-0.42601743,0.19305052
-0.68048996,0.21375252
-0.1029928,0.42134395
-0.08549656,0.11097911
-0.2479104,0.045122884
-0.14180624,-0.051451147
-0.47825867,-0.15923518
-0.58065856,0.09221226
-0.26021248,0.22429912
-0.3240501,0.48271927
-0.5799691,0.10633585
-0.40086633,0.029534645
-0.35297394,0.12200959
-0.115715936,-0.14760694
-0.8976178,-0.11557278
-0.5772727,0.28478444
-0.33618134,0.37422845
-0.27581918,0.2983325
-0.6123127,0.17540684
-0.2080064,-0.012855053
-0.18998529,-0.05355133
-0.7722947,0.018177487
-0.23495275,0.21958819
-0.17766276,-0.35050333
-0.09452018,0.3892918
-0.5602494,0.46492803
-0.48577964,-0.06158261
-0.06372231,-0.30328122
-0.22280979,0.10355072
-0.18020159,0.007713817
-0.33599234,-0.30573156
-0.51892614,0.30992788
-0.29031843,-0.088453636
-0.9211476,-0.10764539
-0.027556479,0.022606015
-0.17946482,-0.120514035
-0.6410314,0.20072934
-0.75094813,0.46598494
-0.27593803,0.106778786
-0.17599502,0.255074
-0.33904362,-0.053362623
-0.38078752,0.10702673
-0.30845538,0.04181823
-0.009506881,0.5662956
-0.36753985,-0.28188202
-0.0066431463,-0.33514467
-0.53193897,0.30900937
-0.37118256,0.31354448
-0.25876382,0.06091886
-0.52864987,-0.06202741
-0.34937438,0.35922343
-1.0307151,-0.07897046
-0.1199528,-0.031466678
-0.55578053,0.06047842
-0.4414397,0.43814042
-0.445265,0.13248141
-0.6526829,-0.0846449
-0.6229513,0.5441178
-0.19904685,0.4418355
-0.32729626,0.39615014
-0.1194163,0.17251633
-0.4050344,0.4326089
-0.40923467,-0.14359894
-0.11680873,-0.05880031
-0.066164315,0.17094958
-0.4297768,0.47809106
-0.34367234,0.10655279
-0.28040978,-0.08250493
-0.15189913,0.25631285
-0.5227526,-0.0007323921
-0.20194745,0.3878099
-0.3357591,0.10520898
-0.4409976,0.19215219
-0.10743226,0.14600767
-0.58295095,0.0781263
-0.27534658,0.19215214
0.024521828,0.23857513
-0.4859016,-0.10198656
-0.46983415,0.33706152
-0.7467003,0.34326136
-0.16955614,0.4962356
-0.00437358,0.13570273
-0.6309055,-0.033159316
-0.3047816,0.36258578
-0.3792513,0.1367713
-0.23284468,0.100873575
-0.6151943,0.019213818
-0.6347206,-0.10664241
-0.5600716,0.34281898
-0.21588072,0.20125008
-0.110314965,0.23794146
-0.053325653,0.26093796
-0.19612437,0.36327776
-0.4269966,0.14154163
-0.18361294,0.2996452
-0.12870325,0.14301759
-0.38875157,-0.16333377
-0.053277373,-0.043903843
-0.24447127,0.20364302
0.0820477,-0.19547358
-0.23441653,-0.022508517
-0.27133486,-0.35081992
-0.6161892,0.4749313
-0.26076996,0.015535995
-0.32850042,0.04452429
-0.20162049,-0.094948694
-0.23103368,0.19965059
-0.13769206,0.046158656
-0.925526,-0.12079494
-0.106271476,0.123605534
-0.38887107,-0.42736807
-0.6278768,0.235239
-0.68219656,0.20418149
-0.13653469,-0.6146741
-0.32156983,0.5072849
-0.075414166,-0.17790368
0.34289214,0.39074793
0.16520861,0.10411532
-0.32073432,-0.011934876
-0.1589031,0.2655366
-0.19372685,-0.009245917
-0.6210042,-0.14055312
-0.004766047,-0.27200443
-0.06564158,0.096060656
-0.81005466,0.40952912
-0.72414875,0.4453241
-0.49328113,0.010618903
-0.366488,0.7849022
-0.21633697,0.07172681
-0.56789446,0.14638403
-0.5825685,0.28268957
-0.25547916,0.19069815
-0.58372086,0.44561183
-0.73536015,-0.13525
-0.6477945,-0.05333674
-0.7918382,0.054865323
-0.28623047,0.102380775
-0.37982023,0.2818246
-0.73832786,0.06850314
-0.6292332,-0.31651247
-0.001278311,-0.004506424
-0.40056673,0.018056333
-0.21283396,0.13017742
-0.49126875,0.25269598
-0.2002419,-0.24880582
-0.040601164,0.19774815
-0.4012078,0.40332237
-0.31784362,0.2650543
-0.30819872,0.1362389
0.3116174,0.24248849
-0.47301668,-0.24298611
-0.18561849,0.26931274
0.1501075,0.30520725
-0.33453366,0.23658381
-0.19450939,-0.046483383
0.106028765,-0.30512545
-0.84829175,-0.07807331
-0.5795356,0.32350072
-0.07666935,0.36123747
0.07871002,-0.1908071
-0.59136283,0.05061873
-0.2828424,-0.22061935
-0.00081935525,-0.029952794
-0.13801706,0.07607898
-0.43893948,-0.0931713
-0.44767874,0.25478587
-0.04679039,0.188913
-0.3968624,0.10524671
0.00265944,0.46449792
-0.15893582,-0.048422843
-0.1934163,-0.09436339
-0.20046835,0.51751995
-0.57327235,0.08374727
-0.2302044,-0.07135944
-0.12874773,0.31771016
0.13424587,0.2662521
-0.29846397,-0.03493087
-0.27595487,-0.28916293
-0.37234974,0.19577985
-0.59679556,0.07650214
-0.6761278,0.12712437
-0.6589995,0.27915367
-0.29293022,-0.25571087
-0.12765901,0.4471338
0.13266832,0.42315772
-0.11239858,0.16979766
-0.3480247,0.53983736
-0.3438622,0.26821688
-0.49359977,0.101080485
-0.4627496,-0.25976607
0.14315143,-0.08582693
0.013132066,0.13311663
-0.8956915,-0.13122904
-0.72436696,0.1799699
-0.46852747,0.36886448
-0.34796822,-0.30948928
-0.9218012,-0.13261801
-0.40367067,-0.056597516
-0.5361624,-0.03368345
-0.4924651,-0.106561854
0.077328235,0.2375583
-0.38649225,0.046168037
-0.06149733,-0.23064661
-0.3172963,0.16671632
-0.5073606,-0.17734921
-0.5349897,-0.05513835
-0.6917896,-0.17750812
-0.3681539,-0.1360676
-0.27215648,0.6200913
-0.15366842,0.24329822
-0.33314866,-0.12769112
-0.07660431,0.2746005
-0.5712331,-0.69657135
-0.81486356,0.35599303
-0.2949049,-0.2891433
-0.54546714,0.4711814
-0.35403916,0.20908237
0.19776645,0.395954
-0.19827679,-0.18507639
-0.42514148,0.33087686
-0.45064852,0.2749005
-0.41478515,0.05653672
-0.083358854,0.37816948
-0.35290486,-0.07094349
-0.67673194,0.14909758
-0.064723134,0.53354424
-0.31382555,0.25673103
-0.0545384,-0.17117327
-0.16340604,0.14424871
-0.027301818,0.3178414
-0.20191763,0.09864384
-0.29978952,0.20785874
0.040761203,0.27916044
-0.23477009,0.041063003
-0.3973408,0.28632236
-0.34861863,-0.058473587
0.069446,0.02590216
-0.5646501,0.2318408
-0.07100132,0.14634481
-0.41522992,-0.27967367
-0.33624348,-0.05960405
-0.03824866,-0.40059432
-0.034762383,0.33329177
-0.60060227,0.20736706
-0.43867284,0.2115309
-0.7333807,0.18382072
-0.42017204,0.28755844
-0.1295087,0.33577424
-0.3271732,0.13771531
-0.33057302,0.10556954
-0.26641834,-0.21135065
0.07825434,0.15561472
-0.5969814,0.14193828
-0.42604747,-0.079605505
-0.007152289,0.107335515
-0.44005898,0.0043655634
-0.13930944,0.06337586
-0.4607761,0.24770638
-0.31228086,-0.029423207
-0.24834552,0.0816704
-0.25502834,0.018951312
-0.29345596,0.6749402
-0.56664956,0.09704212
0.102707684,-0.1429295
-0.40142146,0.24358374
-0.073051855,0.28477383
-0.71334636,-0.04893759
-0.29323032,0.34092948
-0.17257454,-0.3156698
-0.57674396,-0.31875807
-0.39239323,-0.18123716
-0.52974653,-0.070634484
-0.80473876,0.21404305
-0.59057736,0.050476305
-0.1438647,-0.094871104
0.03034547,-0.04275681
-0.45093703,0.11559839
-0.3331196,0.27920198
-0.73750854,0.03248716
-0.56624675,-0.035286248
-0.16037183,0.09853841
-0.37403435,0.11505734
-0.6683315,0.030004777
-0.52129126,0.451658
-0.08144122,-0.013376787
-0.64688146,-0.056439713
0.019050807,0.29599464
-0.31393248,-0.11262068
-0.072318554,-0.21324325
-0.37952685,-0.12889579
-0.17285165,0.19362748
-0.32789302,0.08338717
-0.16924532,0.28709322
-0.49942404,0.25561604
-0.53350073,-0.12515685
-0.0025476813,0.1855403
-0.45106894,0.49599782
-0.40806177,0.58596754
-0.17514987,0.20615408
-0.5345045,0.23451123
-0.092494905,0.12667479
-0.019492835,0.064480014
-0.28918982,0.04597243
-0.6608176,-0.06268059
-0.22861871,0.24852279
-0.6287796,-0.32991883
-0.03215453,0.10175831
-0.44198555,0.19266626
-0.47374758,-0.04456818
-0.26833728,0.36946338
-0.35889205,0.3780179
-0.34088984,-0.27044696
-0.023642123,0.23686227
-0.5189927,0.06626177
-0.5651047,0.43840674
-0.3621882,-0.19861335
-0.6210752,-0.055894196
-0.20185351,-0.009827286
-0.4482102,-0.11517009
-0.37991703,0.23197486
-0.32564342,-0.155561
-0.6505032,-0.14328158
-0.15955588,0.30926532
-0.74772567,0.47011307
-0.50946474,-0.057917163
-0.1971164,-0.018366694
-0.40458307,-0.1837858
-0.36269665,0.109124094
-0.37025046,-0.107519045
-0.5973183,0.025648646
-0.1982739,0.07714922
-0.41744465,0.091701105
-0.116052285,-0.025346696
0.19748732,0.05331228
-0.62189364,0.26029
-0.3941397,0.15277044
-0.15626353,0.014502183
-0.32503277,0.06661886
-0.17020336,0.3452431
-0.47766414,0.517557
-0.31969807,0.18848413
-0.57920635,0.27789965
-0.5546091,0.01520367
-0.102087274,0.5345608
-0.2470287,0.4255255
-0.112441525,0.044242494
-0.4327358,-0.09212573
-0.3696919,-0.011404827
-0.12226722,0.008607961
-0.31090793,0.13359125
-0.40299013,-0.13228163
-0.28237212,0.50178474
-0.0541012,0.8730769
-0.41688484,0.47589177
-0.21677506,0.20747289
-0.5258157,-0.30700442
0.0012826025,0.2482441
-0.37726265,0.13326249
-0.31580168,0.20332226
-0.08100471,0.30579484
-0.24981023,0.05779808
-0.31838605,0.19432324
-0.061350167,0.4437879
-0.63672614,0.57409024
-0.7542807,0.23166269
-0.88657224,-0.11619826
-0.4104513,0.5161798
-0.19790326,0.26378766
-0.08481939,0.07569711
-0.492199,0.6403185
-0.54552364,0.20575869
-0.8557044,0.1604111
-0.2055946,0.21835709
-0.21002023,0.20757098
-0.71479905,0.46681082
-0.23590195,0.02703318
-0.5313668,-0.03857203
-0.6947197,0.2699021
-0.2380775,-0.017122194
-0.13940552,0.26683903
-0.24866089,0.26856893
-0.31733796,0.21680647
-0.36130258,0.005641952
-0.6115858,0.07553085
-0.40901744,-0.0021498352
-0.80490947,0.2333161
-0.38558382,-0.19285604
-0.2799645,0.40883625
-0.6289213,0.40122682
-0.1400533,0.42383817
-0.15000856,0.094482675
-0.28648832,0.12404526
0.04620993,-0.12849614
-0.021959543,-0.03663063
-0.39055932,-0.12738374
-0.084341526,0.09686198
-0.43569484,0.18192028
-0.1767914,0.19043912
-0.24982852,-0.22785836
-0.5993565,0.2625541
-0.34981617,0.119770326
-0.35712224,0.11565101
-0.042975634,0.30440903
-0.2141698,0.437505
-0.13721378,0.082726315
-0.095064685,-0.008155793
-0.3708166,0.11582286
-0.09279105,0.24840125
-0.13407741,-0.23931354
-0.38505802,0.29594308
-0.50930166,0.022585072
-0.22227448,-0.1268175
-0.4237823,-0.005398348
-0.26320598,-0.17959258
-0.4114789,0.07535307
-0.78747237,0.21241623
-0.2921854,0.46800852
-0.30504125,0.027443945
-0.4913417,0.20151234
-0.39823514,0.07791237
-0.26861572,0.27603972
-0.11496234,0.1031661
-0.4340443,-0.23708722
-0.28380626,-0.008369759
-0.32168353,-0.08518885
-0.34326455,0.23884726
-0.10438736,-0.31849906
-0.08727203,0.20593351
-0.093214646,0.30654198
-0.27145714,0.0804325
-0.27780932,-0.085112646
-0.38041094,-0.021962807
-0.3921514,0.21283595
-0.3226654,0.113796115
-0.54550034,0.112357795
-0.2845505,0.48670775
-0.5451185,-0.14572245
-0.03353715,-0.030776024
0.029168308,0.18488973
-0.52658015,0.44723132
-0.37540329,-0.0066322684
-0.9331225,0.2283105
-0.5565703,-0.095611036
-0.124455884,0.005997926
-0.31640798,0.24448629
-0.39929745,-0.030811295
-0.21153855,0.43105674
-0.23141977,0.008107379
-0.4306353,0.29822075
-0.073228,-0.16640052
-0.31466836,0.23308022
-0.18648545,0.17422733
-0.08509931,0.4836474
-0.23887983,0.24038795
-0.40242124,0.4619449
-0.21787108,-0.21081889
-0.5195802,0.046917386
-0.21853536,-0.29997388
-0.89223564,-0.09617318
-0.054406554,-0.20908684
-0.0956299,0.58868027
-0.4141892,0.20137316
-0.41123724,0.014964551
-0.071661904,0.20595688
-0.22051886,0.083947875
-0.17359114,0.18941614
-0.39309734,-0.34702542
-0.2725609,0.042277433
-0.4684888,-0.011792064
-0.46667305,0.21450704
-0.35864982,-0.062277883
-0.17856002,0.40511242
0.008191526,-0.14355576
-0.2521511,0.39926788
-0.103557795,0.0015918761
-0.54969484,0.046285726
-0.577844,0.35102707
-0.2727251,-0.23241985
-0.40339172,-0.34129038
0.09055993,0.07131016
-0.40378952,0.06525232
-0.20443623,-0.12719741
-0.90897334,0.29229555
-0.4400801,0.30609405
-0.1794793,0.43473518
-0.3409807,0.3526875
-0.46882677,-0.15665057
-0.5175804,0.2701409
-0.37614518,0.1338162
-0.5171384,0.23884982
-0.37239146,0.10455187
-0.3570709,0.42522275
-0.15899216,0.35498387
-0.46863055,0.4482119
-0.42723542,0.2514122
0.057154566,0.1859015
-0.233257,0.1692411
-0.43458635,-0.21627381
-0.13995215,-0.17365184
-0.30141044,-0.25764766
-0.40448853,0.3626334
-0.5795919,-0.23635948
-0.53742856,-0.3448883
-0.4099502,0.2534904
-0.22426833,0.0115043
-0.102121636,0.33597726
-0.005988002,-0.16103142
0.3212653,-0.051589027
-0.11456077,0.18296328
0.18380621,0.008314744
-0.66176224,0.46831998
-0.45001006,0.20848306
-0.3707752,0.20175365
-0.5060716,-0.49798527
-0.44209573,0.21642324
-0.64100486,0.30129105
-0.20864166,0.043707214
-0.2563246,-0.11603761
-0.55790085,0.21999547
-0.17488332,0.021588378
-0.63443816,0.20371811
-0.15150471,0.107817225
-0.21041942,-0.009117261
-0.25992543,0.6894064
-0.12400176,-0.06028548
-0.37073228,0.47525895
-0.41520515,0.3326725
-0.7011504,-0.019786015
-0.24869859,0.06600194
-0.647926,0.022003941
-0.34783012,0.18507458
-0.35656944,0.24745682
-0.32037035,0.08055206
-0.3039238,0.34414542
-0.36767203,0.31782025
-0.4037606,0.034414634
-0.11150126,0.12653442
-0.5607794,0.20490381
-0.22863199,-0.13433999
-0.23328376,-0.3665252
-0.18954141,0.5120139
-0.4789363,0.5393723
-0.32782584,0.22641508
0.09035748,-0.27937484
-0.16510165,0.16515325
-0.04437682,0.07589477
-0.3895208,0.31544536
0.095701665,0.32378983
-0.35527685,-0.08827296
-0.2762497,0.20562446
-0.43046573,0.1170309
-0.582182,-0.06541005
-0.19190149,-0.105017856
-0.31998602,-0.12863147
-0.5095,-0.24770129
-0.39267084,0.65677667
0.046586245,0.31500745
-0.5349558,0.15360045
-0.42025238,0.65855765
-0.5024311,0.13716604
-0.21467033,0.12992439
-0.46180734,0.021938182
-0.5792098,0.41337132
-0.45089507,0.16459179
-0.54865754,0.21015105
-0.19747597,0.07683891
-0.5709634,0.27996182
0.25219414,0.39566404
-0.65725875,0.7492708
-0.19708523,-0.04622811
-0.52893305,0.06302332
-0.46457928,0.04230725
-0.5904106,0.13278885
-0.27806282,-0.10177195
-0.5198705,0.1223712
-0.49088955,0.2171964
-0.12067686,-0.042287827
-0.30374715,0.42805624
-0.053438216,0.39947522
-0.36755246,0.0730734
-0.41734484,0.026558258
-0.41545492,-0.009882405
-0.39195573,0.27654183
-0.4312918,0.010222621
-0.28204206,-0.014543563
-0.5101873,0.4537966
-0.5152803,0.062043957
-0.16285722,0.46581155
-0.42777145,0.23027366
-0.37276605,-0.22120228
-0.4704439,-0.031121045
-0.56484276,0.11602816
-0.14759494,-0.1253911
0.17582554,0.33208755
-0.018375307,0.16220851
0.07234767,0.28517658
-0.5364004,0.51810753
-0.5930041,0.34226584
0.11217877,0.018757075
-0.11488797,0.27082372
0.12550709,0.071288414
-0.36797148,0.19778502
-0.45301437,-0.052162543
-0.7023274,0.03496121
-0.51156145,-0.37496278
-0.6146316,0.286658
-0.5210478,-0.2561862
0.015906513,0.26012886
-0.34356505,0.10103035
-0.2956541,0.47808698
-0.60653675,0.3276472
-0.22976577,0.010285959
-0.16267222,0.16791716
-0.39590058,-0.067351416
-0.35984623,0.64315057
-0.41474834,-0.11000247
0.058106393,0.02752173
-0.3166244,0.20292717
0.0058114827,0.10467969
-0.3737766,0.5020906
-0.47354186,-0.18619317
-0.23406103,-0.4006671
-0.5177642,-0.065099284
-0.8386953,0.41159257
-0.25205085,0.32021964
-0.25702512,0.22869569
-0.7849581,-0.021459058
-0.7529985,0.47663602
-0.16408618,0.25303447
-0.024792612,-0.14380538
-0.113164395,-0.4201766
-0.43430525,0.20439333
-0.34168717,0.25086737
-0.29355988,0.29635304
-0.05025053,-0.1015044
-0.16444083,-0.11527762
-0.25658864,-0.19289038
0.08074996,0.60284483
-0.32887048,0.35129058
-0.32698768,0.15566163
0.17384481,0.2368206
-0.16476464,0.29054287
0.06215325,0.15385899
-0.28466728,0.36374465
-0.15546106,0.10929166
-0.5513139,0.20148881
-0.17051193,0.03169588
-0.42350566,0.23676044
-0.34388074,0.12140092
-0.5570574,0.13836002
-0.37533095,0.11254986
-0.47932506,-0.2827681
-0.36256742,-0.0031998158
-0.10656911,0.19057164
-0.6829978,-0.089359894
0.100274,0.21654737
-0.15524817,-0.17355293
-0.26795724,0.010668874
-0.23328653,0.13595673
-0.6078707,-0.34019092
-0.14048627,0.08798263
-0.6408862,0.01379177
-0.018533587,0.692662
-0.35991687,-0.26222196
-0.47137696,0.39238417
-0.45763004,0.035815552
-0.10458058,0.07680794
-0.026200473,0.08115719
-0.78505003,-0.023900494
-0.2766469,0.20201728
-0.19932243,0.047152415
-0.35269392,0.3154093
-0.17308477,-0.18594205
0.09726852,0.28073612
-0.3492458,0.24384157
-0.30322483,0.08195661
-0.0012898743,-0.07510033
-0.35976943,-0.101055086
-0.32423058,0.23550114
-0.4235781,0.17196962
-0.33553693,0.2173632
-0.34862107,0.093571305
-0.5441873,0.09096406
-0.053809643,0.19794548
0.04291132,0.353549
-0.6207274,-0.18865871
-0.44478828,-0.06276314
-0.4727427,0.037476406
-0.22682524,0.32428634
-0.36372885,-0.097712636
-0.047836125,0.47632465
-0.1383853,0.070716575
-0.37029397,0.41665226
-0.27094477,0.40078735
-0.3948024,-0.10461491
-0.49580282,0.02157665
-0.011517912,0.5569085
-0.12000285,0.257864
-0.49356884,0.32784933
-0.2170746,-0.12874737
-0.7150328,0.16408542
-0.27178103,-0.26654634
-0.479974,0.07622495
-0.31421298,0.422094
-0.5014768,0.23236756
-0.35833722,0.01406759
-0.17029877,0.48166192
-0.28868908,0.090838924
-0.38318056,0.2244024
-0.302772,0.57181156
-0.31634957,-0.06634316
-0.18916647,0.38845563
-0.47621858,0.163518
-0.552749,0.32478502
-0.39316225,0.08497232
-0.75885904,0.13575272
-0.6408653,0.0822773
-0.44688153,0.29600844
-0.447675,0.083845064
-0.63729566,0.21643159
-0.19925904,0.17246184
-0.3547316,-0.0450591
-0.4933241,-0.009338155
-0.6031709,0.33749565
-0.21819139,0.17787737
-0.4088082,0.43804604
-0.5002252,0.15775023
0.1892561,0.09939199
-0.19591063,0.20871511
-0.6947628,-0.46694162
-0.45716822,0.06271035
0.061354548,-0.064508036
-0.5037094,0.26362097
-0.49322924,0.27338603
-0.4765243,0.35526305
-0.09036301,0.106990546
0.113422126,0.11651644
-0.27100104,-0.013288021
-0.21331699,0.03673128
-0.5391975,0.4397964
-0.6080761,0.4036485
-0.32618102,-0.1420683
-0.42302895,0.33970195
-0.20775723,0.3906755
-0.391369,0.1119625
-0.16467142,0.48551598
-0.3164752,-0.07629664
-0.74276686,-0.09171024
-0.47409254,-0.19995269
-0.11560333,0.074823186
-0.34429097,0.35244638
-0.14947584,0.39528137
-0.3211474,0.39222616
-0.8510554,0.40025088
-0.28532955,-0.17545146
-0.12424788,-0.3290525
-0.5137179,-0.007934183
-0.42238602,0.23077908
-0.5900255,0.38390926
-0.37175554,-0.19713768
-0.588701,0.25452513
-0.31461012,0.1529619
-0.2436636,-0.07298015
-0.59394795,0.46371812
-0.5721538,-0.10727367
-0.13000113,0.10318689
0.019500881,-0.18574613
-0.044258207,0.16296099
-0.11763239,0.42072374
-0.29551542,0.033676475
-0.3788905,0.009881705
-0.060540527,0.2944946
-0.36699212,0.27302527
-0.3425702,0.22506982
-0.3094159,0.15543129
-0.18067081,0.18475129
0.07287654,-0.14097056
-0.08484751,0.07961708
-0.31399485,0.19980036
-0.110816,0.27562678
-0.6129135,0.11829556
-0.1387047,-0.113324404
-0.30094582,0.121600285
-0.27863428,-0.12578282
-0.2770366,0.07576956
-0.82559,-0.20559847
-0.118345514,-0.12031637
-0.55604833,0.34374595
-0.1684331,-0.25927925
