parameter_1,parameter_2
-0.23200107,-0.100111425
0.3807584,0.37574792
-0.34136325,-0.07655592
-0.26989093,0.17309807
0.21029316,0.13104303
0.6506372,0.1214951
0.12628527,0.34050798
-0.26442096,-0.5924821
-0.29834157,0.15752417
0.19396181,0.2546161
-0.18994299,0.3334058
0.20445748,0.2561444
0.034113735,-0.226404
-0.08557012,0.36857823
-0.0104384795,-0.24890046
-0.1126415,0.21601681
-0.2823755,0.048501506
0.053455412,0.119698405
-0.20539448,-0.15529433
-0.21520676,0.27114165
0.05516076,0.34953246
0.10850288,0.30383652
-0.2749166,-0.14878874
0.10044901,-0.037161876
-0.025241956,-0.0076941997
0.14755602,0.1001495
-0.22870328,-0.22331612
-0.16763899,0.11793177
-0.20810166,0.34533906
-0.21518996,0.079943255
-0.01715634,-0.028926764
0.036257237,0.010904305
-0.36872822,0.4526423
-0.45569956,-0.14302763
0.10092993,-0.0068199635
0.009029157,0.3751418
0.13974315,0.11118351
0.25645882,-0.04010116
-0.092354886,0.11463119
0.079093724,0.20832942
-0.2542551,-0.077931345
-0.24127202,-0.070706934
0.10544875,0.19834322
0.101815835,0.073095866
-0.1890553,0.1253882
-0.23264228,0.29543066
0.19991405,-0.3190306
-0.18776214,0.18014209
-0.13786179,-0.13567822
-0.12756763,-0.20628387
-0.012458041,0.29603958
-0.37619203,-0.41557413
-0.6070366,-0.15768564
0.34124225,0.0043659136
0.07529774,-0.19006483
-0.0032823384,0.23268701
-0.39750844,0.023570444
-0.14542428,0.24401341
-0.31269133,0.25273368
0.29693192,-0.08934948
0.09053165,0.008371688
-0.21632954,0.0014361702
-0.30917883,0.27380532
0.27499682,-0.11759372
-0.34738144,0.07438557
0.080881104,0.10547296
0.11753303,-0.037900094
0.03020227,-0.13654292
-0.47600293,-0.6138312
0.036701784,-0.1015169
0.05610755,-0.08245428
-0.16192892,0.07494494
0.40223318,0.39873526
-0.32861716,-0.46194345
-0.37003422,-0.071290806
-0.045601632,-0.23819326
-0.11593868,0.43463382
0.14785792,0.23986733
0.030354574,0.26239103
0.15311615,0.28382757
-0.12665133,0.71189785
0.045810714,0.1124931
-0.07496884,0.4301795
0.16199021,-0.07281162
-0.2690972,0.21438563
-0.17516689,0.045187365
-0.28575116,-0.10308394
0.13233595,0.17667006
-0.1969701,0.14100565
-0.047980867,0.25304994
-0.33404577,-0.053872447
0.24150561,0.13879928
0.12052457,-0.2873015
-0.2912444,0.041158166
-0.06490792,-0.012909826
-0.14407216,-0.15076125
0.04650995,0.13072202
-0.053194672,0.18241757
-0.3112425,-0.12441066
-0.23626211,0.12022346
0.10953474,-0.0074554086
0.26637805,-0.026428957
0.044813856,-0.062392082
-0.18153249,0.08034594
-0.06224422,-0.19486839
0.00932914,0.0059265196
-0.28998807,-0.37977538
-0.32054764,0.05198908
0.4966207,0.05189245
0.23103161,0.16203932
-0.30869585,0.073535636
-0.50223845,0.20208476
-0.037187234,0.23786275
0.12671976,-0.15798536
0.04623659,0.311316
-0.011610284,-0.015098892
-0.064983204,-0.527108
0.19770725,-0.19479391
0.16352569,0.31379324
-0.09431828,0.37029645
0.08138724,0.26632276
0.3798989,0.3114727
0.2252476,0.04933381
-0.36166245,0.085296914
-0.20695499,0.23962627
-0.03447552,-0.099008664
0.025621608,0.07372375
-0.47683924,0.050477516
-0.30847663,0.23956573
0.14500523,-0.21070732
-0.25379992,0.15309021
-0.40153044,-0.10655643
-0.35144496,0.094837084
-0.19205165,-0.2840634
-0.19292921,-0.35791758
-0.34405392,-0.026414607
-0.1759358,0.08181494
-0.14238203,0.19896099
-0.0103106275,0.023649305
-0.035153463,-0.012762345
-0.388444,-0.04448421
0.04086846,0.040483866
-0.2838546,-0.004151363
-0.21896137,0.283565
-0.13520767,0.60022837
-0.44504774,-0.3640147
-0.19945067,0.0006141253
-0.01940687,0.12776798
-0.36349708,0.2985684
-0.24761902,0.020361671
-0.6140851,-0.024101298
-0.05048719,0.490829
-0.12341872,0.06368809
-0.07100866,-0.12225248
0.16176714,0.03882609
0.088682756,-0.266645
-0.17815685,0.3470933
-0.034207523,0.15083057
-0.13885425,-0.0063194744
0.060596347,-0.053943302
-0.04482056,-0.3573063
-0.16441172,0.4320276
-0.4795102,-0.06809266
0.016704842,0.08209874
-0.12707177,-0.13182704
0.09489666,-0.119298264
-0.3967271,0.027725134
-0.00824175,0.21879399
-0.08005804,0.049508628
-0.29429424,-0.20871355
-0.12244425,-0.08790277
0.15754332,0.018966077
-0.40727758,0.37329447
0.39444524,-0.09848145
-0.22630167,0.23297763
0.072895035,0.24460983
0.16020514,-0.11761415
-0.06418552,0.25734076
0.16283552,0.1683256
-0.13749784,-0.3198283
0.19081225,0.4968794
-0.18347889,0.008521657
-0.23007411,0.133426
-0.30058533,-0.17333704
-0.21338484,0.179092
-0.35964727,0.24425417
-0.46007854,-0.16060366
-0.24270277,-0.00042742118
-0.06750331,-0.36077347
0.026094228,0.12472841
-0.25654525,0.3035681
-0.32815176,0.33506614
-0.43926352,-0.050888877
-0.05703752,-0.5241796
-0.58187026,-0.05180573
-0.22741249,-0.13972484
-0.40810513,0.3512067
-0.2660433,0.015244124
-0.18852007,-0.5185649
-0.2182776,0.17054279
-0.7389862,-0.20370445
-0.043830454,0.08690213
0.1801397,0.17684004
0.022706158,-0.071826965
-0.5337355,0.18273006
0.38454026,-0.30308717
-0.27678764,0.29546505
0.41883838,0.3390433
0.02647677,0.21066955
0.39709562,-0.09056941
-0.20724985,0.18082382
-0.22969985,0.17625144
-0.30349475,0.50972843
-0.12261283,0.22887763
-0.13767497,-0.033695716
-0.12881602,-0.078726485
-0.014050283,0.24184072
0.1041749,-0.2903508
0.0346224,0.19816399
-0.12279484,-0.07331616
0.013205864,0.12054801
-0.18859595,0.20914611
-0.13400099,0.046020098
0.04302135,0.01798431
0.14334325,-0.1554685
0.2520864,0.20951276
0.23561455,-0.047339406
-0.22822376,0.1442281
0.11766532,0.34698123
-0.23677719,-0.23475768
-0.15952374,-0.16142613
0.24814679,0.23326881
0.045842707,0.2544126
-0.36802423,0.06894015
-0.28204829,-0.07588276
-0.091713846,0.10288426
0.06988992,0.40724817
-0.038779054,-0.1891343
0.22281407,-0.15039042
0.16792022,0.19606034
-0.09348788,-0.109711245
-0.64212096,0.105622694
0.08464013,0.39352694
-0.32000154,-0.1448807
0.08777656,-0.17094183
-0.009255841,-0.09984939
0.09235729,0.11178586
-0.14642763,0.19318374
-0.051730316,-0.21162607
-0.30861723,0.21842182
-0.24299994,-0.085697785
0.45165378,0.024528248
-0.443698,0.21330486
-0.015477993,0.06542229
0.023940012,-0.04800659
-0.14612432,0.064683996
0.26632345,0.18768367
-0.5210923,-0.05658563
-0.04250463,0.31144312
-0.08558372,0.052925915
-0.1826399,0.14214635
0.15070866,-0.06662224
0.16568519,-0.059640925
-0.12859344,-0.00068036094
0.21143268,-0.05308375
-0.19584665,-0.11928722
-0.14645068,0.0034271441
0.1432462,0.016017316
-0.059368607,0.073601834
0.077383175,0.10943186
0.04213175,-0.311624
-0.17675322,0.19614841
0.01635988,-0.31970045
-0.047101796,0.09405564
-0.0868187,0.008136518
-0.34934995,-0.32403645
0.28139943,-0.05049296
-0.17087889,-0.10099724
-0.368742,0.077357635
-0.053221066,0.30240422
-0.3837248,-0.054523375
-0.110279344,0.18536703
0.17175446,-0.19459091
-0.15007634,0.16238514
0.009809539,-0.29335436
-0.28216952,-0.00084143505
-0.07529844,-0.08469474
0.18206851,-0.22491391
0.22005893,0.100958966
0.122801006,0.047924004
-0.49959886,-0.091563016
-0.4739567,0.14838018
-0.4152274,-0.047424268
-0.12786931,0.11046553
-0.40703017,0.15062967
-0.20954086,0.34298936
-0.0608638,-0.46507847
0.1911666,0.12358287
-0.064068586,0.34810513
-0.5284949,0.008732382
-0.153191,0.067046374
-0.070482135,0.20264208
-0.16267681,0.09394987
0.29726744,-0.0832559
-0.41419512,0.13957529
-0.2609776,0.039178707
-0.21888624,-0.07390672
0.22265647,0.1404354
0.06819296,-0.14244823
-0.29793447,0.06818282
-0.38950104,0.3274071
-0.2775843,-0.07919814
-0.47514886,-0.19902384
-0.48150223,-0.31660587
-0.44293398,0.13472228
-0.15517877,0.13810949
-0.07839906,-0.3014703
0.2457786,0.048089914
0.037882745,-0.005346589
-0.25625628,0.25606033
0.061692774,-0.1805952
-0.18784606,-0.19598828
0.34612423,-0.26634902
0.2702542,-0.31703454
0.06864563,-0.11053704
-0.16698897,-0.03544377
-0.16148856,-0.035095718
0.3984735,0.07894574
-0.06866054,0.28067955
-0.51737684,0.15508105
-0.007504247,-0.06274639
0.0766937,-0.26718858
0.06758186,0.29376367
-0.0022534356,0.34912556
-0.2768997,0.1978942
-0.07398903,0.1860157
-0.09283062,0.119615585
-0.57592374,0.13779327
-0.05177513,-0.03581884
-0.4010368,0.21580276
-0.58144325,-0.08861396
-0.102647595,-0.21836035
0.110831514,0.38781437
-0.081536874,0.07971308
-0.26339817,0.018244576
-0.14501551,0.12090854
-0.35890353,0.33444774
-0.22997428,-0.005438119
0.10479948,0.3116408
-0.035984993,-0.023121092
0.17604719,-0.027982216
-0.026887469,0.25719067
0.008844361,0.20516953
-0.1054913,-0.123713
0.18357565,0.080664344
-0.16077743,-0.24153484
-0.09165748,0.18599807
-0.32561582,0.51924235
0.32799077,0.2611078
0.17700286,0.17430785
0.18519206,0.11313343
-0.03373155,-0.09662247
-0.19900668,-0.19349043
-0.44683743,-0.08086033
-0.04869163,-0.054641347
-0.15399793,0.186878
-0.18873614,0.08965635
-0.57466567,0.19656384
0.028093413,-0.10952999
-0.1673591,0.20294294
-0.1314284,-0.16376615
-0.1359984,0.11524145
-0.22685236,0.035308234
0.055545136,0.18387584
-0.20576024,-0.19968994
-0.18460268,-0.030111868
-0.33359313,-0.1675823
-0.24202661,-0.0278789
0.1744109,-0.18150268
-0.14376442,-0.036372263
-0.40605116,-0.21156998
-0.2804345,0.27437165
0.58034515,-0.14710899
0.1031532,-0.15420033
-0.09107793,0.069742285
-0.29710516,-0.31049234
-0.1017004,0.3373756
-0.19952977,-0.1373041
-0.050972037,0.23763311
-0.05053396,-0.0005726218
0.103954986,0.16055569
-0.13284746,0.31659585
-0.19052806,0.32018006
-0.0070843324,0.49728012
-0.14066496,0.39620367
0.53556716,-0.12806319
-0.53774613,-0.026802693
-0.27256346,-0.028271977
0.10815503,0.30685973
-0.21848428,0.323256
-0.3752734,0.053514928
-0.35159934,0.04444854
-0.24087384,0.1208016
-0.05327615,-0.05221389
0.19950981,0.2740483
0.043969974,0.19014083
-0.100284725,0.41026655
0.1053783,0.01651985
-0.025227904,0.2195438
0.05903703,-0.034331035
0.058733657,-0.24165978
0.15952541,0.40543205
-0.06927914,-0.23573838
-0.19360855,-0.08639854
-0.027441658,-0.06881036
-0.0963545,-0.5269776
-0.29676974,0.29692233
-0.19031322,0.5210025
-0.5886749,0.29972288
0.14420627,-0.06719813
0.3703941,0.4699255
-0.56736785,-0.011590764
-0.04842694,-0.05500629
0.2919796,0.0983066
-0.16610095,0.36094096
-0.13295226,-0.15631348
-0.043144673,-0.008815285
-0.029435433,0.039937418
-0.08125803,-0.06631257
-0.09566849,-0.23846333
-0.09132349,0.19552103
-0.21103185,0.2776845
0.39933252,-0.20292199
0.61442006,0.37651116
-0.45771414,0.075503975
0.06173542,0.16074781
-0.013711236,0.075149104
-0.17902413,-0.40074846
0.17127039,-0.08214109
-0.17476222,0.2212467
0.23892011,0.27056894
-0.2094214,0.29794076
0.032846034,-0.01677227
-0.007979043,0.032415982
-0.021734439,-0.078099325
-0.028606258,0.3096784
-0.10467976,0.2235037
-0.26036167,0.36255643
0.3579626,-0.1948812
-0.5058987,0.07107307
0.11053014,0.19401711
-0.29874814,-0.0237214
0.118676126,0.2252004
0.028341576,0.15005915
-0.18137549,-0.15243363
0.0061659813,-0.10231575
-0.14933217,0.1334546
0.39737988,0.2328556
-0.023700207,-0.31409302
-0.27602202,0.096611455
-0.33355471,0.06378159
-0.4063959,-0.19761294
-0.22423828,0.3877931
0.12355858,-0.13423863
0.579612,0.033284374
-0.11350568,0.27462322
0.052776217,0.097763166
-0.33904302,-0.088274956
0.4106905,-0.2791794
0.019678824,-0.14563899
-0.29232642,0.23951004
-0.15311235,0.00615653
0.10479185,-0.31475687
-0.20685923,-0.1918136
0.050476328,0.18361033
-0.20129941,0.20838499
-0.49333525,0.14339653
-0.24726747,0.20048894
-0.10314207,0.51444453
-0.102548055,0.63326496
0.009192795,0.10647522
-0.14006856,0.17971186
0.17916478,0.010851193
-0.019187264,-0.22962905
-0.4024952,0.14498946
-0.045055497,-0.19565575
-0.25337923,0.06726842
0.0062925518,0.07575552
-0.13318133,-0.15891822
-0.40250343,0.31809685
-0.065229595,-0.09782791
-0.21509191,0.27394292
-0.4788218,0.18155389
-0.060506973,0.22339638
0.11401303,0.38838655
-0.3848759,0.10487161
0.059056267,0.37282285
-0.33383992,0.05701358
-0.56357104,-0.16378942
-0.33002174,-0.11142792
-0.3452298,0.33789212
0.088578835,0.019454394
0.0791112,0.04048752
-0.09086985,0.115067914
0.02589044,0.19507965
-0.18257976,-0.14321527
0.0272519,0.008363955
-0.0784297,0.43198547
0.14837188,0.38519686
-0.07255898,-0.14230353
-0.29267097,-0.6524087
0.08023003,0.04400253
-0.22493134,0.09008374
-0.31392777,0.16144893
-0.48957866,0.058454957
0.007160291,0.35097542
-0.2367137,0.034722492
-0.06669481,0.4945473
-0.40099388,0.2974282
0.20900346,0.20304179
-0.48592865,-0.29748863
-0.18113962,0.30952582
-0.2990855,-0.081795365
0.08756821,-0.13695306
-0.18730992,-0.12276195
-0.20835462,0.19683343
-0.2350898,0.005359523
0.2420174,-0.15051323
-0.120852806,0.1332591
-0.5209827,0.0661348
-0.13057159,0.011642687
0.19474436,0.5020468
-0.26725328,-0.29274228
-0.053216714,0.011198554
-0.19605844,0.13202335
-0.2438069,-0.11016446
-0.019218355,0.36827454
-0.3954004,0.1880737
-0.4679262,0.21522966
-0.17258114,-0.3571664
0.15101849,-0.17250006
-0.040709242,0.21245296
0.20137398,-0.05851501
-0.2449264,0.30606404
-0.30387652,0.30638218
-0.36529505,-0.41979763
-0.21341676,0.15836255
-0.073581174,0.0699534
0.19908972,-0.5260794
-0.032588042,0.23281048
-0.13350205,0.18888594
0.3324436,0.04519026
-0.4643644,0.09656677
0.16816746,0.09609338
0.10263799,-0.3039169
0.10944861,-0.10168283
-0.04527198,0.19869052
0.20804276,0.30078977
-0.06286939,-0.27159435
0.08770779,-0.024211232
-0.12600829,-0.08250485
-0.5190911,0.2663462
0.1599644,0.2042743
0.07386726,-0.16046965
0.105296,-0.23670329
-0.015598305,-0.106646866
-0.037672378,0.13309097
-0.07541977,0.32825178
-0.16971412,0.12757266
-0.041930966,-0.0536586
-0.26691464,-0.056079168
-0.37526524,-0.124433264
-0.18166074,0.17146823
0.34747058,-0.45378172
0.131567,0.20329286
0.59421086,-0.22587956
-0.21555078,-0.1589836
0.30639964,0.22605331
-0.21134204,-0.4845742
0.0020858124,-0.33068725
-0.18797293,0.087335005
-0.39824235,0.2722677
-0.59967434,-0.32827407
-0.3504765,0.18787293
-0.39555013,-0.12354775
-0.10382045,0.6028801
0.20746286,-0.25172052
0.09351632,-0.44525102
-0.1569686,0.116016656
0.03317526,-0.12772241
-0.26360106,0.23254493
-0.22129747,-0.29112634
0.25555843,0.12459965
0.004033953,0.10663524
0.5267191,0.3738557
0.12318137,0.3091932
0.27381235,-0.1479053
-0.14441866,0.017413622
-0.43916613,-0.12040605
-0.008180678,0.30689088
-0.6038888,-0.20407435
-0.44175053,0.5650692
-0.2317583,0.34654546
-0.11775958,0.114607126
-0.06678124,-0.13897175
-0.22997402,0.35788983
-0.25475317,-0.4265556
-0.030478455,0.12004392
0.2409003,0.37670827
0.011036053,-0.05537552
-0.004973769,0.3058835
0.13948168,-0.27143756
-0.11605126,-0.05042911
0.29119766,-0.27498117
-0.23156786,0.0377717
-0.11373962,-0.29907966
-0.18031955,-0.005452048
-0.22837469,0.2688977
-0.18137483,0.005466733
-0.60435814,-0.08321321
-0.14448617,0.3449453
-0.6516602,0.1664062
-0.41495484,0.0581317
0.040319324,-0.27033538
-0.17690103,-0.112581834
-0.28315789,-0.12998062
0.06337261,0.12064636
0.074791625,0.2563766
0.04511203,-0.095301494
-0.18654555,0.0059144124
0.10338597,-0.17444894
-0.45501786,-0.15834834
-0.03454463,-0.0683223
-0.36734426,0.066064596
-0.28923655,0.2248873
-0.20978387,0.24628532
-0.43550652,-0.25425008
-0.23784694,0.34948575
-0.15969197,0.09872389
-0.23378614,-0.10769504
0.25356174,0.15344319
-0.45583296,0.32726797
-0.2168077,-0.25167924
-0.57120275,-0.009108275
-0.16158599,0.25896206
-0.19396812,0.14307226
-0.099622466,0.0012668446
0.11845261,0.16227804
-0.2573431,-0.03400367
0.05046089,0.013598412
0.012444012,0.048946794
-0.23557068,-0.25397044
-0.29790282,0.21408394
-0.072869934,0.30850703
-0.11315023,0.19640335
-0.1982398,-0.007461045
0.44191295,0.21888015
0.14674917,-0.0652107
-0.33708295,0.09125587
0.06312655,0.2153069
0.017426416,0.22409762
0.31174535,0.10963626
-0.29861957,-0.017629053
-0.3909399,-0.064483866
-0.20578854,-0.29090384
-0.064451136,-0.17959799
-0.060113516,0.05780022
-0.047630675,0.381803
0.17698754,-0.27289796
0.14343199,-0.3791406
-0.071237005,0.280377
-0.27619135,-0.13151537
-0.540102,0.06668611
-0.4606141,-0.008476388
-0.19905424,0.002401404
0.05745463,0.084666684
-0.060329176,-0.053680483
-0.16998371,0.093924694
-0.62322706,-0.06348005
0.027511239,0.14134452
-0.19048125,-0.014438782
0.0005864948,0.04964529
-0.20939621,0.49516973
-0.3163165,-0.09248035
0.28206658,0.21448927
-0.21975693,0.18832381
-0.49923092,-0.16329278
0.26497102,-0.32534662
-0.030647188,-0.07941599
0.03696008,0.2020049
-0.20528612,-0.09996346
0.15054901,0.10718663
-0.20365559,0.02825211
0.22806902,-0.023824532
0.40088075,-0.24977641
-0.24874574,3.439188e-05
-0.039024454,-0.03895065
-0.20496783,0.2146993
-0.1897457,-0.060012277
-0.09408889,-0.30826935
0.21335684,0.17004676
-0.16374844,-0.029410813
0.13674024,-0.21066026
-0.16207357,-0.01169017
-0.13722053,-0.21245857
0.30208224,-0.2458017
-0.1790371,0.21668023
-0.029968195,0.05869588
0.20162575,-0.009644944
0.14514509,-0.06410074
0.12052372,0.07893664
0.5385477,0.20964
0.1317047,0.06476687
-0.15535678,-0.06183068
0.016227588,-0.28086346
-0.20194265,-0.24970059
-0.28371796,0.17984198
0.0908114,0.20198831
-0.19977736,0.09015664
-0.09726404,0.014922097
-0.0063124225,-0.07132961
-0.37393194,0.0115478635
0.048579305,-0.051352497
-0.0045341924,-0.20920868
0.016722284,0.04690922
-0.7060635,0.090768754
-0.22544631,0.10076851
0.124410525,-0.00883111
-0.1378474,-0.41201016
-0.009965993,0.19704495
-0.10196762,-0.2529189
-0.15671925,-0.4788875
0.13081738,-0.056116607
-0.2611302,-0.06977664
0.3376389,0.13887925
-0.33634984,0.42893296
0.22810765,0.03810164
-0.2758871,-0.19872731
-0.16089427,-0.27490187
-0.05358292,0.23327573
-0.056823634,0.12710845
-0.7533509,-0.016391814
-0.26922932,0.14194159
0.2386329,0.19430901
0.26676846,0.09984122
0.16207753,-0.11034395
-0.32728,0.04511927
-0.2853573,0.19980566
-0.008184589,0.1245601
-0.057040244,-0.29750672
-0.42460257,0.44173017
0.0047686547,-0.09142025
-0.4027465,0.1795454
-0.080804355,0.05353083
-0.42427015,-0.22807173
-0.41937697,0.20885468
-0.057481665,-0.25296608
-0.10679015,0.3053943
-0.8363511,0.17853259
-0.103690386,0.0019567348
-0.40448248,0.029243514
-0.36300838,-0.07228637
-0.042877022,-0.14433576
0.07916351,0.3023884
-0.4618187,-0.11123702
-0.036495917,0.14571792
0.028553113,0.015806364
-0.344723,-0.11862077
-0.09280891,0.0969585
-0.03656487,-0.17093131
0.114635795,0.36718276
-0.5812902,-0.27737728
0.19403951,0.3702895
-0.41833335,0.18034637
0.157301,-0.27314198
-0.0619044,-0.053456645
-0.19682631,-0.014894161
-0.0765622,0.1385205
0.20995961,0.04379978
0.19813277,0.2652508
0.054004654,-0.2648486
-0.24246329,-0.110559046
0.0696248,0.38762534
-0.066505045,0.13867564
0.100936145,0.018322468
-0.36503208,0.46287185
-0.27329677,-0.45707
-0.26650006,0.31629357
-0.34458154,0.10476382
-0.4125805,0.16576506
0.015316434,0.15912229
-0.25396228,0.063959755
-0.28749135,0.09262286
-0.22970602,0.03083532
-0.31291264,-0.09123981
-0.021179616,-0.07151967
-0.2622487,0.1800837
-0.036528945,-0.016348977
-0.35613263,0.114110634
0.01370424,-0.37590754
-0.22069797,0.1333766
-0.21462986,0.070001945
-0.03218639,0.28702784
0.10457359,0.16818522
-0.128488,-0.22029854
-0.017385617,0.4391354
-0.06393989,0.2987788
-0.13284001,0.004152525
0.12489535,-0.018022496
-0.63040173,-0.06978026
-0.0850867,0.037303574
0.39741212,-0.0022689216
-0.09530264,-0.4227811
-0.08904518,0.1202279
-0.23937261,0.23095818
0.064204454,0.12768868
-0.119527265,0.10351995
-0.34800357,0.11338258
-0.19953956,-0.25858617
-0.008915745,-0.11613187
-0.24219853,-0.4416261
0.0040771216,0.26642093
-0.3074485,-0.38629287
0.031774685,0.0029690824
-0.23873717,-0.0875607
0.00318598,-0.15152869
-0.24320574,0.52022266
-0.029104084,0.12816086
0.0666095,-0.27974722
-0.1001559,-0.10926649
-0.0080570355,0.11437294
0.05437994,0.3153196
0.13213655,0.18659309
-0.12366399,0.25818336
0.121175766,-0.37952057
-0.043650784,-0.23629908
0.012585796,-0.25049755
-0.054326557,0.14610586
-0.37144244,0.045566034
0.22404312,0.0070246607
-0.22899525,-0.10754675
-0.2527347,0.2321742
-0.15312007,-0.04394787
-0.05329523,0.6311246
-0.31007746,0.018340575
0.32920164,0.25545675
-0.44450366,0.15156236
-0.091319256,0.4338393
-0.13724144,0.038421646
-0.03919262,-0.032561865
-0.37928027,-0.1343302
-0.35060152,0.02891351
-0.3589632,-0.059631135
-0.12741666,0.3134951
-0.23199746,-0.044944365
-0.3206339,-0.3133122
-0.14462939,-0.16469195
-0.3990544,0.21065526
0.24809195,0.23508662
-0.28995866,0.18121637
-0.14227417,0.38467884
-0.112274766,-0.08437587
-0.09210573,0.2627413
-0.014846273,0.23123586
0.21798168,-0.2153083
-0.05724611,-0.061047863
-0.09945741,-0.05924475
-0.4773695,-0.25755686
-0.16421537,0.38502437
-0.10943844,0.01495732
-0.36584443,0.25431442
-0.27816355,-0.07338329
-0.4091028,-0.34521297
-0.05259805,0.14220388
0.056024954,0.086734995
-0.003889829,-0.058818746
-0.021178596,-0.04542798
-0.24165642,0.18744764
-0.28979397,0.10447024
0.18271603,0.07274133
-0.16834281,0.0071675815
-0.1678954,-0.049745116
-0.1739595,0.2593947
-0.3115643,0.3650318
-0.051751737,-0.20126559
-0.18678036,-0.009577852
0.032351002,0.02451712
-0.2774015,0.21640852
0.0766595,-0.12747815
0.267384,0.1992276
0.11954829,0.26853457
-0.09839334,0.6740468
0.3234532,0.054221034
0.058460414,0.33437324
-0.31388462,0.27906582
0.20502378,0.251616
-0.42531097,0.004069995
0.14617084,0.07567819
-0.3039452,0.106473
-0.30334496,-0.3458303
0.15584989,0.21893768
-0.24480672,-0.15551004
0.5136798,-0.1065447
-0.20880714,-0.003205832
-0.1769486,0.24939865
0.3760181,0.20943518
0.106809184,0.023559574
-0.1676014,-0.011279032
0.12159896,0.20908533
0.0024520159,0.040027317
-0.11982169,0.0076065958
-0.47525817,-0.11837527
-0.07872186,0.054776963
0.07061833,-0.20492038
-0.31491482,0.26893845
-0.18841854,0.020504715
-0.16260292,0.07763705
-0.28711075,0.25684556
0.15203889,0.07989963
-0.28823695,-0.06297952
-0.13491994,0.022267854
-0.30797595,-0.09706794
-0.34892082,0.13153629
-0.040055778,0.16170558
0.06854989,0.150865
-0.32992613,0.69634265
-0.021675631,-0.22010939
-0.5258227,0.26875627
-0.6372655,-0.09744778
-0.540572,0.16263305
-0.20068769,-0.075620815
-0.53582656,0.16706969
0.24563713,0.048792254
0.14244129,-0.18630506
-0.2778117,0.12056792
-0.22233629,0.36694875
0.34905583,0.16765629
0.006395586,-0.123420835
-0.17982802,-0.12851681
-0.100502335,-0.02568956
-0.30356616,0.31440035
-0.20055738,0.3421327
-0.13497102,-0.16160943
-0.12251426,-0.023616966
0.40058708,0.19132204
-0.20908019,0.2850083
-0.10163144,-0.5032397
0.059768945,0.33007404
0.16231515,-0.04713885
0.32868046,-0.15191886
-0.38867348,-0.20772578
0.35638934,-0.26892015
-0.29389495,0.16737342
-0.438722,0.027037526
-0.07913126,0.046217013
0.16560446,0.2462076
-0.43525493,-0.15867704
-0.19723055,0.084986076
0.01023782,0.11265379
-0.025316268,0.1860352
-0.000839524,0.3432794
-0.10509635,0.27552456
-0.23578437,0.16459234
-0.27946904,0.14079218
-0.048518375,0.0083067715
0.039143994,-0.071509376
-0.59541434,0.039809745
-0.16706908,-0.118316725
0.16094382,-0.2503203
-0.17568862,-0.08543888
-0.32948261,-0.27527913
0.055585697,0.31372663
-0.256135,0.123141274
-0.3783607,0.7200716
0.18917148,-0.06217635
-0.030422539,0.18850023
0.0915879,-0.30426893
-0.47821003,-0.33759952
-0.019178733,0.06993306
-0.3826459,-0.21150662
0.05464989,0.04378553
-0.039258122,0.26284274
-0.421246,0.32574153
-0.042141296,-0.016587928
0.060523883,-0.07847293
-0.27972764,0.03764155
0.04953587,-0.16595168
-0.065877534,-0.24486242
-0.11447409,0.39982858
-0.28806943,0.34074166
-0.12524687,-0.11540434
0.044665888,0.04567263
0.009414844,0.15352567
-0.00287012,-0.12943909
-0.2720676,0.06620476
0.2402152,-0.37228715
0.11068228,-0.17035699
-0.027496487,-0.2986187
-0.21211055,0.24926442
0.34934336,0.3833396
-0.0024616793,-0.17510277
-0.35489666,-0.09438674
-0.028184727,-0.15518546
0.35430044,0.31776154
-0.03883909,0.055990145
0.050538525,-0.10318023
-0.0047356933,0.08669822
0.035409555,-0.07376751
-0.025508799,-0.037879143
0.2632565,0.0945856
0.02722925,0.20410071
-0.21601641,0.36614925
-0.734206,0.022889685
0.028036758,-0.37438887
-0.38458073,0.111396536
-0.24406582,0.14506742
-0.24695495,0.22525845
-0.006626092,0.04827167
-0.082136214,0.17448682
-0.36174518,-0.1204955
-0.0458172,0.13947281
-0.07493046,-0.016394254
-0.25925964,0.12557119
0.07456538,-0.271467
-0.27215186,-0.3090311
-0.22461143,-0.14278868
0.12499109,0.04603087
-0.14833528,0.13062826
0.11925013,0.1466659
0.48025596,-0.019423235
0.3500868,0.29677984
-0.31404656,0.21476114
-0.4873954,-0.52745664
-0.10716234,0.19645366
-0.1410231,-0.17581776
-0.32960823,-0.0034760982
-0.0756902,-0.48019314
-0.18776394,0.011229876
-0.046786636,0.033253975
-0.047563575,0.22574943
-0.16795509,0.38548478
0.04855053,-0.12563841
-0.20273092,-0.31507152
0.24371202,0.009406999
-0.27195975,0.06351541
-0.08432622,-0.3003816
-0.38617533,-0.028050248
-0.4733032,-0.29984576
-0.3082322,0.23840714
-0.12963456,-0.15763298
-0.32392657,-0.47254252
-0.3824756,-0.1766302
-0.10139166,0.20081705
0.040057793,0.22308548
-0.059195388,-0.062251907
-0.17453831,-0.054829616
0.08063017,-0.44117877
-0.2990051,0.12356958
0.21329753,-0.205683
0.03789316,0.18996671
0.018761389,0.2046922
-0.47505236,0.0138901565
-0.30600208,-0.05641399
0.1896861,-0.09779735
0.17647384,0.026828568
-0.064506024,0.29349875
-0.04414592,0.20472881
-0.027739182,0.28351328
